5.043668746948242000E-1,   1.209475994110107400E0,0, -5.886326432228088000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.114171266555786100E0,0, -5.369868874549866000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.257128357887268000E0,0, -4.084219038486480700E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.114171266555786100E0,0, -4.974284470081329300E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.447737812995910600E0,0, -6.391795277595520000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.685999631881713900E0,0, -4.820446074008941700E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.733651995658874500E0,0, -5.743476748466492000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,  9.712141752243042000E-1,0, -5.391845703125000000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,  7.329523563385010000E-1,0, -6.007199287414551000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.447737812995910600E0,0, -5.402834415435791000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.209475994110107400E0,0, -6.172026395797730000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.685999631881713900E0,0, -5.468764901161194000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.161823630332946800E0,0, -5.820395946502686000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.781304359436035200E0,0, -5.589638352394104000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.018866539001464800E0,0, -6.215980052947998000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.685999631881713900E0,0, -5.578649640083313000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.066518902778625500E0,0, -6.380807161331177000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,  9.235618114471436000E-1,0, -5.073180198669434000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.304780721664428700E0,0, -5.611615180969238000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,   1.257128357887268000E0,0, -5.270972847938538000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,  9.235618114471436000E-1,0, -6.215980052947998000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
5.043668746948242000E-1,  9.712141752243042000E-1,0, -4.677596092224121000E-1, -4.472135007381439000E-2,  8.116433769464493000E-2, -7.964617013931274000E-2 
